"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 21 17:56:49 GMT 2025","Tue Oct 21 17:56:49 GMT 2025","1","","","","UnitTests.Repositories.ContactRepositoryInMemoryTests","GetPersonContacts_ShouldThrowException_WhenPersonDoesNotExist","UnitTests.Repositories.ContactRepositoryInMemoryTests.GetPersonContacts_ShouldThrowException_WhenPersonDoesNotExist",""
"passed","Tue Oct 21 17:56:49 GMT 2025","Tue Oct 21 17:56:49 GMT 2025","49","","","","UnitTests.Repositories.RelationshipRepositoryInMemoryTests","GetPersonRelationships_ShouldReturnRelationships","UnitTests.Repositories.RelationshipRepositoryInMemoryTests.GetPersonRelationships_ShouldReturnRelationships",""
"passed","Tue Oct 21 17:56:50 GMT 2025","Tue Oct 21 17:56:50 GMT 2025","1","","","","UnitTests.Services.PersonServiceTests+GetPersonIdByContactTests","WithInvalidPhone_ThrowsValidationException","UnitTests.Services.PersonServiceTests+GetPersonIdByContactTests.WithInvalidPhone_ThrowsValidationException",""
"passed","Tue Oct 21 17:56:49 GMT 2025","Tue Oct 21 17:56:49 GMT 2025","0","","","","UnitTests.Services.PersonServiceTests+AddPersonContactTests","WithInvalidEmail_ThrowsValidationException(invalidEmail: ""test@.com"")","UnitTests.Services.PersonServiceTests+AddPersonContactTests.WithInvalidEmail_ThrowsValidationException(String invalidEmail)",""
"passed","Tue Oct 21 17:56:49 GMT 2025","Tue Oct 21 17:56:49 GMT 2025","1","","","","UnitTests.Repositories.DocumentRepositoryInMemoryTests","GetPersonDocuments_ShouldThrow_WhenPersonNotFound","UnitTests.Repositories.DocumentRepositoryInMemoryTests.GetPersonDocuments_ShouldThrow_WhenPersonNotFound",""
"passed","Tue Oct 21 17:56:49 GMT 2025","Tue Oct 21 17:56:49 GMT 2025","3","","","","UnitTests.Repositories.ContactRepositoryInMemoryTests","DeleteContact_ShouldDeleteSuccessfully","UnitTests.Repositories.ContactRepositoryInMemoryTests.DeleteContact_ShouldDeleteSuccessfully",""
"passed","Tue Oct 21 17:56:50 GMT 2025","Tue Oct 21 17:56:50 GMT 2025","1","","","","UnitTests.Repositories.PropertyRepositoryInMemoryTests","GetPersonProperties_ShouldReturnEmpty_WhenNoProperties","UnitTests.Repositories.PropertyRepositoryInMemoryTests.GetPersonProperties_ShouldReturnEmpty_WhenNoProperties",""
"passed","Tue Oct 21 17:56:49 GMT 2025","Tue Oct 21 17:56:49 GMT 2025","6","","","","UnitTests.Repositories.ContactRepositoryInMemoryTests","DeleteContact_ShouldThrowException_WhenContactDoesNotExist","UnitTests.Repositories.ContactRepositoryInMemoryTests.DeleteContact_ShouldThrowException_WhenContactDoesNotExist",""
"passed","Tue Oct 21 17:56:49 GMT 2025","Tue Oct 21 17:56:49 GMT 2025","1","","","","UnitTests.Services.PersonServiceTests+AddPersonContactTests","WithValidEmail_CallsRepository","UnitTests.Services.PersonServiceTests+AddPersonContactTests.WithValidEmail_CallsRepository",""
"passed","Tue Oct 21 17:56:50 GMT 2025","Tue Oct 21 17:56:50 GMT 2025","2","","","","UnitTests.Repositories.CharacteristicRepositoryInMemoryTests","DeleteCharacteristic_ShouldThrow_WhenNotFound","UnitTests.Repositories.CharacteristicRepositoryInMemoryTests.DeleteCharacteristic_ShouldThrow_WhenNotFound",""
"passed","Tue Oct 21 17:56:49 GMT 2025","Tue Oct 21 17:56:49 GMT 2025","1","","","","UnitTests.Services.PersonServiceTests+AddPersonContactTests","WithUnknownContactType_ThrowsValidationException","UnitTests.Services.PersonServiceTests+AddPersonContactTests.WithUnknownContactType_ThrowsValidationException",""
"passed","Tue Oct 21 17:56:49 GMT 2025","Tue Oct 21 17:56:49 GMT 2025","38","","","","UnitTests.Repositories.RelationshipRepositoryInMemoryTests","SetRelationship_ShouldThrow_WhenPersonNotFound","UnitTests.Repositories.RelationshipRepositoryInMemoryTests.SetRelationship_ShouldThrow_WhenPersonNotFound",""
"passed","Tue Oct 21 17:56:49 GMT 2025","Tue Oct 21 17:56:49 GMT 2025","3","","","","UnitTests.Services.AuthServiceTests","Login_WrongPassword_ThrowsWrongPasswordException","UnitTests.Services.AuthServiceTests.Login_WrongPassword_ThrowsWrongPasswordException",""
