"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 27 18:55:53 GMT 2025","Mon Oct 27 18:55:53 GMT 2025","24","","","","UnitTests.Services.PersonServiceTests+CreatePersonTests","CreatePerson_WhenPersonExists_ThrowsPersonAlreadyExistsException","UnitTests.Services.PersonServiceTests+CreatePersonTests.CreatePerson_WhenPersonExists_ThrowsPersonAlreadyExistsException",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","2","","","","UnitTests.Repositories.CharacteristicRepositoryInMemoryTests","GetCharacteristicById_ShouldThrow_WhenNotFound","UnitTests.Repositories.CharacteristicRepositoryInMemoryTests.GetCharacteristicById_ShouldThrow_WhenNotFound",""
"passed","Mon Oct 27 18:56:41 GMT 2025","Mon Oct 27 18:56:41 GMT 2025","9","","","","IntegrationTests.Repositories.ContactRepositoryPostgresTests","CreateContact_ShouldThrowException_WhenContactIdAlreadyExists","IntegrationTests.Repositories.ContactRepositoryPostgresTests.CreateContact_ShouldThrowException_WhenContactIdAlreadyExists",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","3","","","","UnitTests.Services.PersonServiceTests+SetPersonsRelationshipTests","SetPersonsRelationship_WithValidIds_CallsRepository","UnitTests.Services.PersonServiceTests+SetPersonsRelationshipTests.SetPersonsRelationship_WithValidIds_CallsRepository",""
"passed","Mon Oct 27 18:56:34 GMT 2025","Mon Oct 27 18:56:36 GMT 2025","1570","","","","AuthE2ETests","AuthAndChangePassword_FullFlow_WorksCorrectly","AuthE2ETests.AuthAndChangePassword_FullFlow_WorksCorrectly",""
"passed","Mon Oct 27 18:56:37 GMT 2025","Mon Oct 27 18:56:37 GMT 2025","11","","","","IntegrationTests.Repositories.CharacteristicRepositoryPostgresTests","DeleteCharacteristic_ShouldThrow_WhenNotFound","IntegrationTests.Repositories.CharacteristicRepositoryPostgresTests.DeleteCharacteristic_ShouldThrow_WhenNotFound",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","15","","","","UnitTests.Repositories.PersonRepositoryInMemoryTests","GetPerson_ShouldReturnPerson_WhenExists","UnitTests.Repositories.PersonRepositoryInMemoryTests.GetPerson_ShouldReturnPerson_WhenExists",""
"passed","Mon Oct 27 18:56:40 GMT 2025","Mon Oct 27 18:56:40 GMT 2025","6","","","","IntegrationTests.Repositories.PersonRepositoryPostgresTests","GetPerson_ShouldReturnPerson_WhenExists","IntegrationTests.Repositories.PersonRepositoryPostgresTests.GetPerson_ShouldReturnPerson_WhenExists",""
"passed","Mon Oct 27 18:55:53 GMT 2025","Mon Oct 27 18:55:53 GMT 2025","4","","","","UnitTests.Services.PersonServiceTests+DeletePersonPropertyTests","WithValidId_CallsRepository","UnitTests.Services.PersonServiceTests+DeletePersonPropertyTests.WithValidId_CallsRepository",""
"passed","Mon Oct 27 18:55:54 GMT 2025","Mon Oct 27 18:55:54 GMT 2025","199","","","","UnitTests.Repositories.CharacteristicRepositoryInMemoryTests","CreateCharacteristic_ShouldThrow_WhenAuthorDoesNotExist","UnitTests.Repositories.CharacteristicRepositoryInMemoryTests.CreateCharacteristic_ShouldThrow_WhenAuthorDoesNotExist",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","1","","","","UnitTests.Repositories.CharacteristicRepositoryInMemoryTests","DeleteCharacteristic_ShouldThrow_WhenNotFound","UnitTests.Repositories.CharacteristicRepositoryInMemoryTests.DeleteCharacteristic_ShouldThrow_WhenNotFound",""
"passed","Mon Oct 27 18:55:56 GMT 2025","Mon Oct 27 18:55:56 GMT 2025","9","","","","UnitTests.Repositories.DocumentRepositoryInMemoryTests","DeleteDocument_ShouldDeleteSuccessfully","UnitTests.Repositories.DocumentRepositoryInMemoryTests.DeleteDocument_ShouldDeleteSuccessfully",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","2","","","","UnitTests.Services.UserServiceTests","CreateUser_ShouldGeneratePasswordAndCallRepository","UnitTests.Services.UserServiceTests.CreateUser_ShouldGeneratePasswordAndCallRepository",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","34","","","","UnitTests.Repositories.PropertyRepositoryInMemoryTests","CreateProperty_ShouldCreateSuccessfully","UnitTests.Repositories.PropertyRepositoryInMemoryTests.CreateProperty_ShouldCreateSuccessfully",""
"passed","Mon Oct 27 18:56:33 GMT 2025","Mon Oct 27 18:56:33 GMT 2025","8","","","","IntegrationTests.Repositories.UserRepositoryPostgresTests","CreateUser_ShouldThrow_WhenUserAlreadyExists","IntegrationTests.Repositories.UserRepositoryPostgresTests.CreateUser_ShouldThrow_WhenUserAlreadyExists",""
"passed","Mon Oct 27 18:55:54 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","209","","","","UnitTests.Repositories.CharacteristicRepositoryInMemoryTests","CreateCharacteristic_ShouldCreateSuccessfully","UnitTests.Repositories.CharacteristicRepositoryInMemoryTests.CreateCharacteristic_ShouldCreateSuccessfully",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","46","","","","UnitTests.Services.PersonServiceTests+AddPersonDocumentTests","WithValidPassport_CallsRepository","UnitTests.Services.PersonServiceTests+AddPersonDocumentTests.WithValidPassport_CallsRepository",""
"passed","Mon Oct 27 18:56:39 GMT 2025","Mon Oct 27 18:56:39 GMT 2025","11","","","","IntegrationTests.Repositories.PropertyRepositoryPostgresTests","CreateProperty_ShouldCreateSuccessfully","IntegrationTests.Repositories.PropertyRepositoryPostgresTests.CreateProperty_ShouldCreateSuccessfully",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","1","","","","UnitTests.Repositories.PersonRepositoryInMemoryTests","GetPerson_ShouldThrow_WhenNotFound","UnitTests.Repositories.PersonRepositoryInMemoryTests.GetPerson_ShouldThrow_WhenNotFound",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","5","","","","UnitTests.Repositories.RelationshipRepositoryInMemoryTests","SetRelationship_ShouldDeleteRelationship","UnitTests.Repositories.RelationshipRepositoryInMemoryTests.SetRelationship_ShouldDeleteRelationship",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","1","","","","UnitTests.Services.PersonServiceTests+AddPersonContactTests","WithValidEmail_CallsRepository","UnitTests.Services.PersonServiceTests+AddPersonContactTests.WithValidEmail_CallsRepository",""
"passed","Mon Oct 27 18:55:53 GMT 2025","Mon Oct 27 18:55:53 GMT 2025","14","","","","UnitTests.Services.PersonServiceTests+GetPersonRelationshipsTests","GetPersonRelationships_WithCircularRelationship_ReturnsRelationshipsWithoutDuplicates","UnitTests.Services.PersonServiceTests+GetPersonRelationshipsTests.GetPersonRelationships_WithCircularRelationship_ReturnsRelationshipsWithoutDuplicates",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","2","","","","UnitTests.Services.PersonServiceTests+DeletePersonDocumentTests","WithValidId_CallsRepository","UnitTests.Services.PersonServiceTests+DeletePersonDocumentTests.WithValidId_CallsRepository",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","1","","","","UnitTests.Services.PersonServiceTests+AddPersonContactTests","WithValidPhone_CallsRepository","UnitTests.Services.PersonServiceTests+AddPersonContactTests.WithValidPhone_CallsRepository",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","2","","","","UnitTests.Services.UserServiceTests","DeleteUser_ShouldThrowUserNotFoundException_WhenUserNotExists","UnitTests.Services.UserServiceTests.DeleteUser_ShouldThrowUserNotFoundException_WhenUserNotExists",""
"passed","Mon Oct 27 18:55:53 GMT 2025","Mon Oct 27 18:55:53 GMT 2025","3","","","","UnitTests.Services.PersonServiceTests+GetPersonRelationshipsTests","GetPersonRelationships_WhenNoFurtherRelationships_StopsEarly","UnitTests.Services.PersonServiceTests+GetPersonRelationshipsTests.GetPersonRelationships_WhenNoFurtherRelationships_StopsEarly",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","4","","","","UnitTests.Services.UserServiceTests","CreateUser_ShouldThrowUserAlreadyExistsException_WhenUserExists","UnitTests.Services.UserServiceTests.CreateUser_ShouldThrowUserAlreadyExistsException_WhenUserExists",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","26","","","","UnitTests.Repositories.CharacteristicRepositoryInMemoryTests","DeleteCharacteristic_ShouldDeleteSuccessfully","UnitTests.Repositories.CharacteristicRepositoryInMemoryTests.DeleteCharacteristic_ShouldDeleteSuccessfully",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","2","","","","UnitTests.Repositories.ContactRepositoryInMemoryTests","GetPersonContacts_ShouldThrowException_WhenPersonDoesNotExist","UnitTests.Repositories.ContactRepositoryInMemoryTests.GetPersonContacts_ShouldThrowException_WhenPersonDoesNotExist",""
"passed","Mon Oct 27 18:55:56 GMT 2025","Mon Oct 27 18:55:56 GMT 2025","2","","","","UnitTests.Repositories.UserRepositoryInMemoryTests","CreateUser_ShouldThrow_WhenUserAlreadyExists","UnitTests.Repositories.UserRepositoryInMemoryTests.CreateUser_ShouldThrow_WhenUserAlreadyExists",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","3","","","","UnitTests.Repositories.RelationshipRepositoryInMemoryTests","SetRelationship_ShouldUpdateExistingRelationship","UnitTests.Repositories.RelationshipRepositoryInMemoryTests.SetRelationship_ShouldUpdateExistingRelationship",""
"passed","Mon Oct 27 18:56:32 GMT 2025","Mon Oct 27 18:56:33 GMT 2025","341","","","","IntegrationTests.Repositories.UserRepositoryPostgresTests","GetUsers_ShouldReturnAllUsers","IntegrationTests.Repositories.UserRepositoryPostgresTests.GetUsers_ShouldReturnAllUsers",""
"passed","Mon Oct 27 18:56:33 GMT 2025","Mon Oct 27 18:56:33 GMT 2025","79","","","","IntegrationTests.Repositories.UserRepositoryPostgresTests","ChangePassword_ShouldThrow_WhenUserNotFound","IntegrationTests.Repositories.UserRepositoryPostgresTests.ChangePassword_ShouldThrow_WhenUserNotFound",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","2","","","","UnitTests.Repositories.RelationshipRepositoryInMemoryTests","SetRelationship_ShouldThrow_WhenDeletingNonExistingRelationship","UnitTests.Repositories.RelationshipRepositoryInMemoryTests.SetRelationship_ShouldThrow_WhenDeletingNonExistingRelationship",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","3","","","","UnitTests.Repositories.PersonRepositoryInMemoryTests","CreatePerson_ShouldThrow_WhenIdAlreadyExists","UnitTests.Repositories.PersonRepositoryInMemoryTests.CreatePerson_ShouldThrow_WhenIdAlreadyExists",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","19","","","","UnitTests.Repositories.RelationshipRepositoryInMemoryTests","GetPersonRelationships_ShouldReturnRelationships","UnitTests.Repositories.RelationshipRepositoryInMemoryTests.GetPersonRelationships_ShouldReturnRelationships",""
"passed","Mon Oct 27 18:56:33 GMT 2025","Mon Oct 27 18:56:33 GMT 2025","11","","","","IntegrationTests.Repositories.UserRepositoryPostgresTests","CreateUser_ShouldCreateSuccessfully","IntegrationTests.Repositories.UserRepositoryPostgresTests.CreateUser_ShouldCreateSuccessfully",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","3","","","","UnitTests.Services.AuthServiceTests","ChangePassword_UserNotFound_ThrowsUserNotFoundException","UnitTests.Services.AuthServiceTests.ChangePassword_UserNotFound_ThrowsUserNotFoundException",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","5","","","","UnitTests.Repositories.ContactRepositoryInMemoryTests","DeleteContact_ShouldDeleteSuccessfully","UnitTests.Repositories.ContactRepositoryInMemoryTests.DeleteContact_ShouldDeleteSuccessfully",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","11","","","","UnitTests.Services.AuthServiceTests","ChangePassword_WrongOldPassword_ThrowsWrongPasswordException","UnitTests.Services.AuthServiceTests.ChangePassword_WrongOldPassword_ThrowsWrongPasswordException",""
"passed","Mon Oct 27 18:56:40 GMT 2025","Mon Oct 27 18:56:40 GMT 2025","7","","","","IntegrationTests.Repositories.PersonRepositoryPostgresTests","GetPerson_ShouldThrow_WhenNotFound","IntegrationTests.Repositories.PersonRepositoryPostgresTests.GetPerson_ShouldThrow_WhenNotFound",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","1","","","","UnitTests.Repositories.PropertyRepositoryInMemoryTests","GetPersonProperties_ShouldReturnEmpty_WhenNoProperties","UnitTests.Repositories.PropertyRepositoryInMemoryTests.GetPersonProperties_ShouldReturnEmpty_WhenNoProperties",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","2","","","","UnitTests.Repositories.PersonRepositoryInMemoryTests","CreatePerson_ShouldCreateSuccessfully","UnitTests.Repositories.PersonRepositoryInMemoryTests.CreatePerson_ShouldCreateSuccessfully",""
"passed","Mon Oct 27 18:56:36 GMT 2025","Mon Oct 27 18:56:36 GMT 2025","14","","","","IntegrationTests.Repositories.RelationshipRepositoryPostgresTests","SetRelationship_ShouldDeleteRelationship","IntegrationTests.Repositories.RelationshipRepositoryPostgresTests.SetRelationship_ShouldDeleteRelationship",""
"passed","Mon Oct 27 18:56:41 GMT 2025","Mon Oct 27 18:56:41 GMT 2025","5","","","","IntegrationTests.Repositories.ContactRepositoryPostgresTests","CreateContact_ShouldThrowException_WhenPersonDoesNotExist","IntegrationTests.Repositories.ContactRepositoryPostgresTests.CreateContact_ShouldThrowException_WhenPersonDoesNotExist",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","0","","","","UnitTests.Services.PersonServiceTests+AddPersonContactTests","WithInvalidEmail_ThrowsValidationException(invalidEmail: """")","UnitTests.Services.PersonServiceTests+AddPersonContactTests.WithInvalidEmail_ThrowsValidationException(String invalidEmail)",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","16","","","","UnitTests.Repositories.ContactRepositoryInMemoryTests","CreateContact_ShouldThrowException_WhenPersonDoesNotExist","UnitTests.Repositories.ContactRepositoryInMemoryTests.CreateContact_ShouldThrowException_WhenPersonDoesNotExist",""
"passed","Mon Oct 27 18:56:40 GMT 2025","Mon Oct 27 18:56:40 GMT 2025","5","","","","IntegrationTests.Repositories.PersonRepositoryPostgresTests","CreatePerson_ShouldCreateSuccessfully","IntegrationTests.Repositories.PersonRepositoryPostgresTests.CreatePerson_ShouldCreateSuccessfully",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","26","","","","UnitTests.Services.PersonServiceTests+AddPersonDocumentTests","WithInvalidPassportJson_ThrowsValidationException","UnitTests.Services.PersonServiceTests+AddPersonDocumentTests.WithInvalidPassportJson_ThrowsValidationException",""
"passed","Mon Oct 27 18:56:33 GMT 2025","Mon Oct 27 18:56:33 GMT 2025","6","","","","IntegrationTests.Repositories.UserRepositoryPostgresTests","DeleteUser_ShouldThrow_WhenUserNotFound","IntegrationTests.Repositories.UserRepositoryPostgresTests.DeleteUser_ShouldThrow_WhenUserNotFound",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","3","","","","UnitTests.Services.AuthServiceTests","Login_UserNotFound_ThrowsUserNotFoundException","UnitTests.Services.AuthServiceTests.Login_UserNotFound_ThrowsUserNotFoundException",""
"passed","Mon Oct 27 18:56:33 GMT 2025","Mon Oct 27 18:56:33 GMT 2025","6","","","","IntegrationTests.Repositories.UserRepositoryPostgresTests","ChangePassword_ShouldUpdatePassword","IntegrationTests.Repositories.UserRepositoryPostgresTests.ChangePassword_ShouldUpdatePassword",""
"passed","Mon Oct 27 18:55:56 GMT 2025","Mon Oct 27 18:55:56 GMT 2025","2","","","","UnitTests.Repositories.DocumentRepositoryInMemoryTests","DeleteDocument_ShouldThrow_WhenDocumentNotFound","UnitTests.Repositories.DocumentRepositoryInMemoryTests.DeleteDocument_ShouldThrow_WhenDocumentNotFound",""
"passed","Mon Oct 27 18:55:56 GMT 2025","Mon Oct 27 18:55:56 GMT 2025","1","","","","UnitTests.Services.PersonServiceTests+DeletePersonTests","DeletePerson_WithDefaultId_ThrowsArgumentException","UnitTests.Services.PersonServiceTests+DeletePersonTests.DeletePerson_WithDefaultId_ThrowsArgumentException",""
"passed","Mon Oct 27 18:55:56 GMT 2025","Mon Oct 27 18:55:56 GMT 2025","1","","","","UnitTests.Repositories.UserRepositoryInMemoryTests","DeleteUser_ShouldDeleteSuccessfully","UnitTests.Repositories.UserRepositoryInMemoryTests.DeleteUser_ShouldDeleteSuccessfully",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","3","","","","UnitTests.Services.AuthServiceTests","ChangePassword_InvalidNewPassword_ThrowsBadPasswordException","UnitTests.Services.AuthServiceTests.ChangePassword_InvalidNewPassword_ThrowsBadPasswordException",""
"passed","Mon Oct 27 18:56:38 GMT 2025","Mon Oct 27 18:56:38 GMT 2025","9","","","","IntegrationTests.Repositories.CharacteristicRepositoryPostgresTests","CreateCharacteristic_ShouldCreateSuccessfully","IntegrationTests.Repositories.CharacteristicRepositoryPostgresTests.CreateCharacteristic_ShouldCreateSuccessfully",""
"passed","Mon Oct 27 18:56:38 GMT 2025","Mon Oct 27 18:56:38 GMT 2025","51","","","","IntegrationTests.Repositories.DocumentRepositoryPostgresTests","DeleteDocument_ShouldDeleteSuccessfully","IntegrationTests.Repositories.DocumentRepositoryPostgresTests.DeleteDocument_ShouldDeleteSuccessfully",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","2","","","","UnitTests.Repositories.ContactRepositoryInMemoryTests","GetPersonIdByContact_ShouldReturnPerson","UnitTests.Repositories.ContactRepositoryInMemoryTests.GetPersonIdByContact_ShouldReturnPerson",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","3","","","","UnitTests.Repositories.RelationshipRepositoryInMemoryTests","GetPersonsRelationship_ShouldThrow_WhenNotFound","UnitTests.Repositories.RelationshipRepositoryInMemoryTests.GetPersonsRelationship_ShouldThrow_WhenNotFound",""
"passed","Mon Oct 27 18:56:39 GMT 2025","Mon Oct 27 18:56:39 GMT 2025","20","","","","IntegrationTests.Repositories.PropertyRepositoryPostgresTests","GetPersonProperties_ShouldThrow_WhenPersonNotFound","IntegrationTests.Repositories.PropertyRepositoryPostgresTests.GetPersonProperties_ShouldThrow_WhenPersonNotFound",""
"passed","Mon Oct 27 18:56:38 GMT 2025","Mon Oct 27 18:56:38 GMT 2025","4","","","","IntegrationTests.Repositories.DocumentRepositoryPostgresTests","DeleteDocument_ShouldThrow_WhenDocumentNotFound","IntegrationTests.Repositories.DocumentRepositoryPostgresTests.DeleteDocument_ShouldThrow_WhenDocumentNotFound",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","2","","","","UnitTests.Repositories.PropertyRepositoryInMemoryTests","CreateProperty_ShouldThrow_WhenPersonDoesNotExist","UnitTests.Repositories.PropertyRepositoryInMemoryTests.CreateProperty_ShouldThrow_WhenPersonDoesNotExist",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","4","","","","UnitTests.Services.PersonServiceTests+AddPersonDocumentTests","WithInvalidPassport_ThrowsValidationException","UnitTests.Services.PersonServiceTests+AddPersonDocumentTests.WithInvalidPassport_ThrowsValidationException",""
"passed","Mon Oct 27 18:56:38 GMT 2025","Mon Oct 27 18:56:39 GMT 2025","20","","","","IntegrationTests.Repositories.PropertyRepositoryPostgresTests","CreateProperty_ShouldThrow_WhenPersonDoesNotExist","IntegrationTests.Repositories.PropertyRepositoryPostgresTests.CreateProperty_ShouldThrow_WhenPersonDoesNotExist",""
"passed","Mon Oct 27 18:56:38 GMT 2025","Mon Oct 27 18:56:38 GMT 2025","18","","","","IntegrationTests.Repositories.DocumentRepositoryPostgresTests","CreateDocument_ShouldCreateSuccessfully","IntegrationTests.Repositories.DocumentRepositoryPostgresTests.CreateDocument_ShouldCreateSuccessfully",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","37","","","","UnitTests.Repositories.ContactRepositoryInMemoryTests","CreateContact_ShouldCreateSuccessfully","UnitTests.Repositories.ContactRepositoryInMemoryTests.CreateContact_ShouldCreateSuccessfully",""
"passed","Mon Oct 27 18:56:34 GMT 2025","Mon Oct 27 18:56:34 GMT 2025","8","","","","IntegrationTests.Repositories.UserRepositoryPostgresTests","DeleteUser_ShouldDeleteSuccessfully","IntegrationTests.Repositories.UserRepositoryPostgresTests.DeleteUser_ShouldDeleteSuccessfully",""
