"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 21 18:07:20 GMT 2025","Tue Oct 21 18:07:20 GMT 2025","2","","","","UnitTests.Services.PersonServiceTests+CreatePersonTests","CreatePerson_WithValidData_ReturnsGuid","UnitTests.Services.PersonServiceTests+CreatePersonTests.CreatePerson_WithValidData_ReturnsGuid",""
"passed","Tue Oct 21 18:07:20 GMT 2025","Tue Oct 21 18:07:20 GMT 2025","8","","","","UnitTests.Services.PersonServiceTests+GetPersonTests","GetPerson_WithValidId_ReturnsPersonFull","UnitTests.Services.PersonServiceTests+GetPersonTests.GetPerson_WithValidId_ReturnsPersonFull",""
"passed","Tue Oct 21 18:07:18 GMT 2025","Tue Oct 21 18:07:18 GMT 2025","14","","","","UnitTests.Services.PersonServiceTests+GetPersonRelationshipsTests","GetPersonRelationships_WithCircularRelationship_ReturnsRelationshipsWithoutDuplicates","UnitTests.Services.PersonServiceTests+GetPersonRelationshipsTests.GetPersonRelationships_WithCircularRelationship_ReturnsRelationshipsWithoutDuplicates",""
"passed","Tue Oct 21 18:07:20 GMT 2025","Tue Oct 21 18:07:20 GMT 2025","11","","","","UnitTests.Services.AuthServiceTests","ChangePassword_WrongOldPassword_ThrowsWrongPasswordException","UnitTests.Services.AuthServiceTests.ChangePassword_WrongOldPassword_ThrowsWrongPasswordException",""
"passed","Tue Oct 21 18:07:20 GMT 2025","Tue Oct 21 18:07:20 GMT 2025","0","","","","UnitTests.Services.PersonServiceTests+AddPersonContactTests","WithInvalidEmail_ThrowsValidationException(invalidEmail: ""@example.com"")","UnitTests.Services.PersonServiceTests+AddPersonContactTests.WithInvalidEmail_ThrowsValidationException(String invalidEmail)",""
"passed","Tue Oct 21 18:07:20 GMT 2025","Tue Oct 21 18:07:20 GMT 2025","1","","","","UnitTests.Services.PersonServiceTests+DeletePersonTests","DeletePerson_WithDefaultId_ThrowsArgumentException","UnitTests.Services.PersonServiceTests+DeletePersonTests.DeletePerson_WithDefaultId_ThrowsArgumentException",""
"passed","Tue Oct 21 18:07:21 GMT 2025","Tue Oct 21 18:07:21 GMT 2025","10","","","","UnitTests.Repositories.PersonRepositoryInMemoryTests","GetPerson_ShouldReturnPerson_WhenExists","UnitTests.Repositories.PersonRepositoryInMemoryTests.GetPerson_ShouldReturnPerson_WhenExists",""
"passed","Tue Oct 21 18:07:21 GMT 2025","Tue Oct 21 18:07:21 GMT 2025","7","","","","UnitTests.Repositories.PersonRepositoryInMemoryTests","UpdatePerson_ShouldUpdateSuccessfully","UnitTests.Repositories.PersonRepositoryInMemoryTests.UpdatePerson_ShouldUpdateSuccessfully",""
"passed","Tue Oct 21 18:07:21 GMT 2025","Tue Oct 21 18:07:21 GMT 2025","3","","","","UnitTests.Repositories.ContactRepositoryInMemoryTests","DeleteContact_ShouldDeleteSuccessfully","UnitTests.Repositories.ContactRepositoryInMemoryTests.DeleteContact_ShouldDeleteSuccessfully",""
"passed","Tue Oct 21 18:07:18 GMT 2025","Tue Oct 21 18:07:18 GMT 2025","7","","","","UnitTests.Services.PersonServiceTests+GetPersonRelationshipsTests","GetPersonRelationships_WithDepth1_ReturnsDirectRelationships","UnitTests.Services.PersonServiceTests+GetPersonRelationshipsTests.GetPersonRelationships_WithDepth1_ReturnsDirectRelationships",""
"passed","Tue Oct 21 18:07:21 GMT 2025","Tue Oct 21 18:07:21 GMT 2025","1","","","","UnitTests.Repositories.ContactRepositoryInMemoryTests","GetPersonContacts_ShouldThrowException_WhenPersonDoesNotExist","UnitTests.Repositories.ContactRepositoryInMemoryTests.GetPersonContacts_ShouldThrowException_WhenPersonDoesNotExist",""
"passed","Tue Oct 21 18:07:20 GMT 2025","Tue Oct 21 18:07:20 GMT 2025","26","","","","UnitTests.Repositories.CharacteristicRepositoryInMemoryTests","CreateCharacteristic_ShouldCreateSuccessfully","UnitTests.Repositories.CharacteristicRepositoryInMemoryTests.CreateCharacteristic_ShouldCreateSuccessfully",""
"passed","Tue Oct 21 18:07:20 GMT 2025","Tue Oct 21 18:07:20 GMT 2025","0","","","","UnitTests.Services.PersonServiceTests+GetPersonIdByContactTests","WithInvalidPhone_ThrowsValidationException","UnitTests.Services.PersonServiceTests+GetPersonIdByContactTests.WithInvalidPhone_ThrowsValidationException",""
